id,SMILES,Tg,FFV,Tc,Density,Rg
1299836604.0,*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,0.719063990703516,0.7473501969663975,1.6965986394557815,-1.4522193548693387,-0.8954153792650892
200916875.0,*c1cccc(-c2nc3ccc(-c4ccc5nc(*)[nH]c5c4)cc3[nH]2)c1,0.22019879140438212,2.0302108926508105,0.20353741496598565,-0.35362528786672104,1.1698101336642122
1293974706.0,*Nc1cc2c3ccccc3c3ccccc3c2c(N*)c1N,0.9079082529611953,-1.1397783053536699,0.32517006802721116,-0.7496456657981903,-0.4583179972764984
80883741.0,*NC(C#N)=C(C#N)NC(=O)c1ccc(C(*)=O)cc1,-0.019003740445255227,-0.7718162162498066,0.8035374149659864,-0.6653202534898113,0.06515878138858545
1968819662.0,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,-0.6329194224578099,0.3887313334164165,0.6549659863945579,0.17614636666101788,-0.0876046645772803
1048831581.0,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCC,1.5013032609309769,-0.28773181223929406,-0.004081632653060773,0.67829321258962,0.7715736439751293
74066581.0,*Oc1ccc2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2c1,0.29957078508188717,-0.5532789700785774,0.3121088435374149,0.05792494849170175,1.8678859628721005
1893806393.0,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,0.57121171147001,0.4809301108473218,-0.14666666666666675,-0.6687819406453365,-1.3278276852343391
1531370497.0,*C1CC2CC1C(*)C2CCCCCCCCCC,0.2659575608277286,-0.10173498206744495,1.4484353741496592,-1.3608466568721058,-0.5940737829958124
1405342945.0,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])c3ccccc23)cc1,0.42987969733584275,-0.3599705456613028,-0.7621768707482993,1.8350164244714382,0.779646069291744
1600783315.0,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c(N)c1,-0.08903178491274763,0.26514152202153596,-0.30503401360544197,-0.1767571164298748,0.4196057474774763
371139580.0,*Nc1ccc(-c2c(-c3ccccc3)cc(N*)c(-c3ccccc3)c2-c2ccccc2)cc1,-0.10165930380871721,0.04066921969822703,-0.6005442176870746,1.1394867149190635,0.06717087751801637
59671897.0,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,-0.07152354567419143,0.49377996310957983,-0.33659863945578317,-0.25004262159394586,-0.17995939962030455
240111092.0,*CC(*)c1ccc(C(C)(O)CCC)cc1,0.31701013906409453,0.3537724303661386,-0.38503401360544265,0.257736551074101,0.5561871037592131
555542733.0,*C1C(*)C2CC1C(C(=O)OCCc1ccccc1)C2C(=O)OCCc1ccccc1,-0.3900370995977185,-0.30408290574715313,-1.1616326530612247,0.44121801037596364,-0.20403946124455294
1656633508.0,*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,0.7454413151392583,-1.3042527549576484,0.09365986394557821,-0.17350986294290083,-0.5433325374778339
1894369854.0,*C(=O)c1ccc2c(c1)C(=O)N(c1ccccc1Cc1ccccc1N1C(=O)c3ccc(*)cc3C1=O)C2=O,0.57121171147001,0.43585309700357544,-0.14666666666666675,-0.6687819406453365,-1.3278276852343391
766443404.0,*C(F)(F)C1(*)OC(F)(C(F)(F)F)C(F)(C(F)(F)F)O1,0.27298916076655677,-1.064628315037146,0.23619047619047637,-0.3146551983157764,1.8991042009134602
608604797.0,*Nc1ccc([C@H]2CCC[C@H](c3ccc(N*)cc3)C2)cc1,-0.24837752108280461,-0.47682231459595154,0.6963265306122449,0.811870468331208,0.6709905211315115
745925185.0,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccc(C)cc3)ccc1-2,-0.6389720070489288,1.205060816028795,-0.33551020408163273,0.9553643518540889,0.526223335126833
12265790.0,*CC(*)C(=O)OC(C)C,-0.38652940227381943,0.04373686214630542,-0.4019047619047619,1.3826655163406087,0.1615424347597169
1722752192.0,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,0.641758154026767,-0.01355410508625925,-0.0764625850340133,-0.8368042569444789,-0.343709313307057
1639497900.0,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,-0.641188681017817,-0.2998805186753022,0.09333333333333207,-0.3399604076763169,0.3736336381713724
895465907.0,*CCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,-0.3002677907289457,-0.590415878553673,-0.06122448979591885,-0.8201703164795668,-0.0011254861252002527
2006821254.0,*Oc1ccc(OC(*)=O)cc1,0.1941502720554773,0.9998013592769958,0.24353741496598574,0.29250116643188356,-0.6415033598713242
1076325582.0,*CC(*)(C)C(=O)OC1CC2CCC1(C)C2(C)C,0.4473524141719245,1.398267054742193,-1.8217687074829925,-1.1750254457711298,-1.9772135521422372
2055325406.0,*C#CC(OS(=O)(=O)c1ccc(C)cc1)=C(*)OS(=O)(=O)c1ccc(C)cc1,1.041315208601903,0.0029350772106199697,0.4557823129251704,-0.7932555375215058,0.23507991391332966
1199431647.0,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6c5)cc3)C4=O)cc2)cc1,-1.3050368359862294,-0.28337752749952055,-0.34585034013605426,-0.42302626933701887,0.6908509879096123
